09/08/2020 15:04:42 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 8), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 15:06:41 - INFO: # train: 708, # val: 706, # test: 2120
09/08/2020 15:06:43 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 15:06:43 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 15:06:52 - INFO: Mini batch Iter: 0 train_loss= 9.70270
09/08/2020 15:06:52 - INFO: Mini batch Iter: 0 graph_loss= 9.70270
09/08/2020 15:06:52 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 15:06:52 - INFO: Time for Mini batch : 2.10870599747
09/08/2020 15:06:53 - INFO: Mini batch Iter: 1 train_loss= 9.70251
09/08/2020 15:06:53 - INFO: Mini batch Iter: 1 graph_loss= 9.70251
09/08/2020 15:06:53 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 15:06:53 - INFO: Time for Mini batch : 1.15607118607
09/08/2020 15:06:55 - INFO: Mini batch Iter: 2 train_loss= 9.70234
09/08/2020 15:06:55 - INFO: Mini batch Iter: 2 graph_loss= 9.70234
09/08/2020 15:06:55 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 15:06:55 - INFO: Time for Mini batch : 1.08153891563
09/08/2020 15:06:57 - INFO: Mini batch Iter: 3 train_loss= 9.70251
09/08/2020 15:06:57 - INFO: Mini batch Iter: 3 graph_loss= 9.70251
