09/08/2020 19:25:18 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 4), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 19:26:29 - INFO: # train: 826, # val: 825, # test: 2476
09/08/2020 19:26:31 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 19:26:31 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 19:26:35 - INFO: Mini batch Iter: 0 train_loss= 4.15860
09/08/2020 19:26:35 - INFO: Mini batch Iter: 0 graph_loss= 4.15860
09/08/2020 19:26:35 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 19:26:35 - INFO: Time for Mini batch : 1.36406207085
09/08/2020 19:26:36 - INFO: Mini batch Iter: 1 train_loss= 4.15856
09/08/2020 19:26:36 - INFO: Mini batch Iter: 1 graph_loss= 4.15856
09/08/2020 19:26:36 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 19:26:36 - INFO: Time for Mini batch : 0.546315908432
09/08/2020 19:26:36 - INFO: Mini batch Iter: 2 train_loss= 4.15856
09/08/2020 19:26:36 - INFO: Mini batch Iter: 2 graph_loss= 4.15856
09/08/2020 19:26:36 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 19:26:36 - INFO: Time for Mini batch : 0.549476146698
09/08/2020 19:26:37 - INFO: Mini batch Iter: 3 train_loss= 4.15849
09/08/2020 19:26:37 - INFO: Mini batch Iter: 3 graph_loss= 4.15849
09/08/2020 19:26:37 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 19:26:37 - INFO: Time for Mini batch : 0.547558069229
09/08/2020 19:26:39 - INFO: Mini batch Iter: 4 train_loss= 4.15854
09/08/2020 19:26:39 - INFO: Mini batch Iter: 4 graph_loss= 4.15854
09/08/2020 19:26:39 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 19:26:39 - INFO: Time for Mini batch : 0.934625864029
09/08/2020 19:26:39 - INFO: Mini batch Iter: 5 train_loss= 4.15841
09/08/2020 19:26:39 - INFO: Mini batch Iter: 5 graph_loss= 4.15841
09/08/2020 19:26:39 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 19:26:39 - INFO: Time for Mini batch : 0.55268907547
09/08/2020 19:26:40 - INFO: Mini batch Iter: 6 train_loss= 4.15837
09/08/2020 19:26:40 - INFO: Mini batch Iter: 6 graph_loss= 4.15837
09/08/2020 19:26:40 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 19:26:40 - INFO: Time for Mini batch : 0.54741692543
09/08/2020 19:26:41 - INFO: Mini batch Iter: 7 train_loss= 4.15833
09/08/2020 19:26:41 - INFO: Mini batch Iter: 7 graph_loss= 4.15833
09/08/2020 19:26:41 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 19:26:41 - INFO: Time for Mini batch : 0.563503026962
09/08/2020 19:26:42 - INFO: Mini batch Iter: 8 train_loss= 4.15819
09/08/2020 19:26:42 - INFO: Mini batch Iter: 8 graph_loss= 4.15819
09/08/2020 19:26:42 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 19:26:42 - INFO: Time for Mini batch : 0.557591915131
09/08/2020 19:26:43 - INFO: Mini batch Iter: 9 train_loss= 4.15801
09/08/2020 19:26:43 - INFO: Mini batch Iter: 9 graph_loss= 4.15801
09/08/2020 19:26:43 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 19:26:43 - INFO: Time for Mini batch : 0.558127880096
09/08/2020 19:26:43 - INFO: Mini batch Iter: 10 train_loss= 4.15788
09/08/2020 19:26:43 - INFO: Mini batch Iter: 10 graph_loss= 4.15788
09/08/2020 19:26:43 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 19:26:43 - INFO: Time for Mini batch : 0.573662042618
09/08/2020 19:26:44 - INFO: Mini batch Iter: 11 train_loss= 4.15787
09/08/2020 19:26:44 - INFO: Mini batch Iter: 11 graph_loss= 4.15787
