09/09/2020 10:12:33 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'256'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 11), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/09/2020 10:13:29 - INFO: # train: 366, # val: 364, # test: 1093
09/09/2020 10:13:31 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/09/2020 10:13:31 - INFO: NumExpr defaulting to 8 threads.
09/09/2020 10:13:43 - INFO: Mini batch Iter: 0 train_loss= 13.85733
09/09/2020 10:13:43 - INFO: Mini batch Iter: 0 graph_loss= 13.85733
09/09/2020 10:13:43 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 10:13:43 - INFO: Time for Mini batch : 4.08309483528
09/09/2020 10:13:45 - INFO: Mini batch Iter: 1 train_loss= 13.85786
09/09/2020 10:13:45 - INFO: Mini batch Iter: 1 graph_loss= 13.85786
09/09/2020 10:13:45 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 10:13:45 - INFO: Time for Mini batch : 2.16529393196
09/09/2020 10:13:48 - INFO: Mini batch Iter: 2 train_loss= 13.85660
09/09/2020 10:13:48 - INFO: Mini batch Iter: 2 graph_loss= 13.85660
09/09/2020 10:13:48 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 10:13:48 - INFO: Time for Mini batch : 2.12156915665
09/09/2020 10:13:51 - INFO: Mini batch Iter: 3 train_loss= 13.85706
09/09/2020 10:13:51 - INFO: Mini batch Iter: 3 graph_loss= 13.85706
09/09/2020 10:13:51 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 10:13:51 - INFO: Time for Mini batch : 2.5721950531
09/09/2020 10:13:54 - INFO: Mini batch Iter: 4 train_loss= 13.85604
09/09/2020 10:13:54 - INFO: Mini batch Iter: 4 graph_loss= 13.85604
09/09/2020 10:13:54 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 10:13:54 - INFO: Time for Mini batch : 2.16531896591
09/09/2020 10:13:57 - INFO: Mini batch Iter: 5 train_loss= 13.85493
09/09/2020 10:13:57 - INFO: Mini batch Iter: 5 graph_loss= 13.85493
09/09/2020 10:13:57 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 10:13:57 - INFO: Time for Mini batch : 2.1538939476
09/09/2020 10:14:00 - INFO: Mini batch Iter: 6 train_loss= 13.85455
09/09/2020 10:14:00 - INFO: Mini batch Iter: 6 graph_loss= 13.85455
09/09/2020 10:14:00 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/09/2020 10:14:00 - INFO: Time for Mini batch : 2.11412501335
09/09/2020 10:14:03 - INFO: Mini batch Iter: 7 train_loss= 13.85207
09/09/2020 10:14:03 - INFO: Mini batch Iter: 7 graph_loss= 13.85207
09/09/2020 10:14:03 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/09/2020 10:14:03 - INFO: Time for Mini batch : 2.61340379715
09/09/2020 10:14:06 - INFO: Mini batch Iter: 8 train_loss= 13.85223
09/09/2020 10:14:06 - INFO: Mini batch Iter: 8 graph_loss= 13.85223
09/09/2020 10:14:06 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/09/2020 10:14:06 - INFO: Time for Mini batch : 2.17296600342
09/09/2020 10:14:08 - INFO: Mini batch Iter: 9 train_loss= 13.85041
09/09/2020 10:14:08 - INFO: Mini batch Iter: 9 graph_loss= 13.85041
09/09/2020 10:14:08 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/09/2020 10:14:08 - INFO: Time for Mini batch : 2.11260700226
09/09/2020 10:14:11 - INFO: Mini batch Iter: 10 train_loss= 13.84923
09/09/2020 10:14:11 - INFO: Mini batch Iter: 10 graph_loss= 13.84923
09/09/2020 10:14:11 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/09/2020 10:14:11 - INFO: Time for Mini batch : 2.2383890152
09/09/2020 10:14:14 - INFO: Mini batch Iter: 11 train_loss= 13.84999
09/09/2020 10:14:14 - INFO: Mini batch Iter: 11 graph_loss= 13.84999
09/09/2020 10:14:14 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/09/2020 10:14:14 - INFO: Time for Mini batch : 2.57833385468
09/09/2020 10:14:14 - INFO: Time for epoch : 29.0831589699
09/09/2020 10:14:15 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.789050235479
09/09/2020 10:14:15 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.806891396552
09/09/2020 10:14:18 - INFO: Mini batch Iter: 0 train_loss= 13.84451
09/09/2020 10:14:18 - INFO: Mini batch Iter: 0 graph_loss= 13.84451
09/09/2020 10:14:18 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 10:14:18 - INFO: Time for Mini batch : 2.07729506493
09/09/2020 10:14:20 - INFO: Mini batch Iter: 1 train_loss= 13.84071
09/09/2020 10:14:20 - INFO: Mini batch Iter: 1 graph_loss= 13.84071
09/09/2020 10:14:20 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 10:14:20 - INFO: Time for Mini batch : 2.08398890495
09/09/2020 10:14:23 - INFO: Mini batch Iter: 2 train_loss= 13.83674
09/09/2020 10:14:23 - INFO: Mini batch Iter: 2 graph_loss= 13.83674
09/09/2020 10:14:23 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 10:14:23 - INFO: Time for Mini batch : 2.22177791595
09/09/2020 10:14:26 - INFO: Mini batch Iter: 3 train_loss= 13.83704
09/09/2020 10:14:26 - INFO: Mini batch Iter: 3 graph_loss= 13.83704
