09/08/2020 13:28:28 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 3), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 13:29:53 - INFO: # train: 1748, # val: 1747, # test: 5241
09/08/2020 13:29:55 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 13:29:55 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 14:07:00 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 3), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 14:07:18 - INFO: # train: 1748, # val: 1747, # test: 5241
09/08/2020 14:07:20 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 14:07:20 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 14:07:24 - INFO: Mini batch Iter: 0 train_loss= 2.77241
09/08/2020 14:07:24 - INFO: Mini batch Iter: 0 graph_loss= 2.77241
09/08/2020 14:07:24 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 14:07:24 - INFO: Time for Mini batch : 2.21967697144
09/08/2020 14:07:25 - INFO: Mini batch Iter: 1 train_loss= 2.77196
09/08/2020 14:07:25 - INFO: Mini batch Iter: 1 graph_loss= 2.77196
09/08/2020 14:07:25 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 14:07:25 - INFO: Time for Mini batch : 0.722701072693
09/08/2020 14:07:26 - INFO: Mini batch Iter: 2 train_loss= 2.77217
09/08/2020 14:07:26 - INFO: Mini batch Iter: 2 graph_loss= 2.77217
09/08/2020 14:07:26 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 14:07:26 - INFO: Time for Mini batch : 0.738057851791
09/08/2020 14:07:27 - INFO: Mini batch Iter: 3 train_loss= 2.77237
09/08/2020 14:07:27 - INFO: Mini batch Iter: 3 graph_loss= 2.77237
09/08/2020 14:07:27 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 14:07:27 - INFO: Time for Mini batch : 0.724333047867
09/08/2020 14:07:28 - INFO: Mini batch Iter: 4 train_loss= 2.77168
09/08/2020 14:07:28 - INFO: Mini batch Iter: 4 graph_loss= 2.77168
09/08/2020 14:07:28 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 14:07:28 - INFO: Time for Mini batch : 0.724945068359
09/08/2020 14:07:29 - INFO: Mini batch Iter: 5 train_loss= 2.77225
09/08/2020 14:07:29 - INFO: Mini batch Iter: 5 graph_loss= 2.77225
09/08/2020 14:07:29 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 14:07:29 - INFO: Time for Mini batch : 0.717885017395
09/08/2020 14:07:29 - INFO: Mini batch Iter: 6 train_loss= 2.77214
09/08/2020 14:07:29 - INFO: Mini batch Iter: 6 graph_loss= 2.77214
09/08/2020 14:07:29 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 14:07:29 - INFO: Time for Mini batch : 0.741760015488
09/08/2020 14:07:30 - INFO: Mini batch Iter: 7 train_loss= 2.77209
09/08/2020 14:07:30 - INFO: Mini batch Iter: 7 graph_loss= 2.77209
09/08/2020 14:07:30 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 14:07:30 - INFO: Time for Mini batch : 0.760375022888
09/08/2020 14:07:31 - INFO: Mini batch Iter: 8 train_loss= 2.77240
09/08/2020 14:07:31 - INFO: Mini batch Iter: 8 graph_loss= 2.77240
09/08/2020 14:07:31 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 14:07:31 - INFO: Time for Mini batch : 0.730618000031
09/08/2020 14:07:32 - INFO: Mini batch Iter: 9 train_loss= 2.77192
09/08/2020 14:07:32 - INFO: Mini batch Iter: 9 graph_loss= 2.77192
09/08/2020 14:07:32 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 14:07:32 - INFO: Time for Mini batch : 0.722548007965
09/08/2020 14:07:33 - INFO: Mini batch Iter: 10 train_loss= 2.77221
09/08/2020 14:07:33 - INFO: Mini batch Iter: 10 graph_loss= 2.77221
09/08/2020 14:07:33 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 14:07:33 - INFO: Time for Mini batch : 0.718278884888
09/08/2020 14:07:34 - INFO: Mini batch Iter: 11 train_loss= 2.77152
09/08/2020 14:07:34 - INFO: Mini batch Iter: 11 graph_loss= 2.77152
09/08/2020 14:07:34 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 14:07:34 - INFO: Time for Mini batch : 0.72937297821
09/08/2020 14:07:35 - INFO: Mini batch Iter: 12 train_loss= 2.77210
09/08/2020 14:07:35 - INFO: Mini batch Iter: 12 graph_loss= 2.77210
09/08/2020 14:07:35 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 14:07:35 - INFO: Time for Mini batch : 0.729867219925
09/08/2020 14:07:36 - INFO: Mini batch Iter: 13 train_loss= 2.77153
09/08/2020 14:07:36 - INFO: Mini batch Iter: 13 graph_loss= 2.77153
09/08/2020 14:07:36 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 14:07:36 - INFO: Time for Mini batch : 0.703446865082
09/08/2020 14:07:36 - INFO: Mini batch Iter: 14 train_loss= 2.77146
09/08/2020 14:07:36 - INFO: Mini batch Iter: 14 graph_loss= 2.77146
09/08/2020 14:07:36 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 14:07:36 - INFO: Time for Mini batch : 0.724902868271
09/08/2020 14:07:37 - INFO: Mini batch Iter: 15 train_loss= 2.77135
09/08/2020 14:07:37 - INFO: Mini batch Iter: 15 graph_loss= 2.77135
09/08/2020 14:07:37 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/08/2020 14:07:37 - INFO: Time for Mini batch : 0.732070922852
09/08/2020 14:07:38 - INFO: Mini batch Iter: 16 train_loss= 2.77137
09/08/2020 14:07:38 - INFO: Mini batch Iter: 16 graph_loss= 2.77137
09/08/2020 14:07:38 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/08/2020 14:07:38 - INFO: Time for Mini batch : 0.734529018402
09/08/2020 14:07:39 - INFO: Mini batch Iter: 17 train_loss= 2.77117
09/08/2020 14:07:39 - INFO: Mini batch Iter: 17 graph_loss= 2.77117
09/08/2020 14:07:39 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/08/2020 14:07:39 - INFO: Time for Mini batch : 0.723966121674
09/08/2020 14:07:39 - INFO: Time for epoch : 14.5911090374
09/08/2020 14:07:41 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.872678291578
09/08/2020 14:07:41 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.868948107442
09/08/2020 14:07:42 - INFO: Mini batch Iter: 0 train_loss= 2.77131
09/08/2020 14:07:42 - INFO: Mini batch Iter: 0 graph_loss= 2.77131
09/08/2020 14:07:42 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 14:07:42 - INFO: Time for Mini batch : 0.743366956711
09/08/2020 14:07:43 - INFO: Mini batch Iter: 1 train_loss= 2.77035
09/08/2020 14:07:43 - INFO: Mini batch Iter: 1 graph_loss= 2.77035
09/08/2020 14:07:43 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 14:07:43 - INFO: Time for Mini batch : 0.723176956177
09/08/2020 14:07:43 - INFO: Mini batch Iter: 2 train_loss= 2.76928
09/08/2020 14:07:43 - INFO: Mini batch Iter: 2 graph_loss= 2.76928
09/08/2020 14:07:43 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 14:07:43 - INFO: Time for Mini batch : 0.730569124222
09/08/2020 14:07:44 - INFO: Mini batch Iter: 3 train_loss= 2.77036
09/08/2020 14:07:44 - INFO: Mini batch Iter: 3 graph_loss= 2.77036
09/08/2020 14:07:44 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 14:07:44 - INFO: Time for Mini batch : 0.723739862442
09/08/2020 14:07:45 - INFO: Mini batch Iter: 4 train_loss= 2.77122
09/08/2020 14:07:45 - INFO: Mini batch Iter: 4 graph_loss= 2.77122
09/08/2020 14:07:45 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 14:07:45 - INFO: Time for Mini batch : 1.02403712273
09/08/2020 14:07:46 - INFO: Mini batch Iter: 5 train_loss= 2.77060
09/08/2020 14:07:46 - INFO: Mini batch Iter: 5 graph_loss= 2.77060
09/08/2020 14:07:46 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 14:07:46 - INFO: Time for Mini batch : 0.718482017517
09/08/2020 14:07:47 - INFO: Mini batch Iter: 6 train_loss= 2.77219
09/08/2020 14:07:47 - INFO: Mini batch Iter: 6 graph_loss= 2.77219
09/08/2020 14:07:47 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 14:07:47 - INFO: Time for Mini batch : 0.746142148972
09/08/2020 14:07:48 - INFO: Mini batch Iter: 7 train_loss= 2.76906
09/08/2020 14:07:48 - INFO: Mini batch Iter: 7 graph_loss= 2.76906
09/08/2020 14:07:48 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 14:07:48 - INFO: Time for Mini batch : 0.724586963654
09/08/2020 14:07:49 - INFO: Mini batch Iter: 8 train_loss= 2.76674
09/08/2020 14:07:49 - INFO: Mini batch Iter: 8 graph_loss= 2.76674
09/08/2020 14:07:49 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 14:07:49 - INFO: Time for Mini batch : 0.736600160599
09/08/2020 14:07:50 - INFO: Mini batch Iter: 9 train_loss= 2.76777
09/08/2020 14:07:50 - INFO: Mini batch Iter: 9 graph_loss= 2.76777
09/08/2020 14:07:50 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 14:07:50 - INFO: Time for Mini batch : 0.727684020996
09/08/2020 14:07:50 - INFO: Mini batch Iter: 10 train_loss= 2.77194
09/08/2020 14:07:50 - INFO: Mini batch Iter: 10 graph_loss= 2.77194
09/08/2020 14:07:50 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 14:07:50 - INFO: Time for Mini batch : 0.745452880859
09/08/2020 14:07:51 - INFO: Mini batch Iter: 11 train_loss= 2.77132
09/08/2020 14:07:51 - INFO: Mini batch Iter: 11 graph_loss= 2.77132
09/08/2020 14:07:51 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 14:07:51 - INFO: Time for Mini batch : 0.719434976578
09/08/2020 14:07:52 - INFO: Mini batch Iter: 12 train_loss= 2.76683
09/08/2020 14:07:52 - INFO: Mini batch Iter: 12 graph_loss= 2.76683
09/08/2020 14:07:52 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 14:07:52 - INFO: Time for Mini batch : 0.726186990738
09/08/2020 14:07:53 - INFO: Mini batch Iter: 13 train_loss= 2.76310
09/08/2020 14:07:53 - INFO: Mini batch Iter: 13 graph_loss= 2.76310
09/08/2020 14:07:53 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 14:07:53 - INFO: Time for Mini batch : 0.732161045074
09/08/2020 14:07:54 - INFO: Mini batch Iter: 14 train_loss= 2.77562
09/08/2020 14:07:54 - INFO: Mini batch Iter: 14 graph_loss= 2.77562
09/08/2020 14:07:54 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 14:07:54 - INFO: Time for Mini batch : 0.728319883347
09/08/2020 14:07:55 - INFO: Mini batch Iter: 15 train_loss= 2.76754
09/08/2020 14:07:55 - INFO: Mini batch Iter: 15 graph_loss= 2.76754
09/08/2020 14:07:55 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/08/2020 14:07:55 - INFO: Time for Mini batch : 0.722283124924
09/08/2020 14:07:56 - INFO: Mini batch Iter: 16 train_loss= 2.76780
09/08/2020 14:07:56 - INFO: Mini batch Iter: 16 graph_loss= 2.76780
09/08/2020 14:07:56 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/08/2020 14:07:56 - INFO: Time for Mini batch : 0.717803001404
09/08/2020 14:07:57 - INFO: Mini batch Iter: 17 train_loss= 2.76676
09/08/2020 14:07:57 - INFO: Mini batch Iter: 17 graph_loss= 2.76676
09/08/2020 14:07:57 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/08/2020 14:07:57 - INFO: Time for Mini batch : 0.743894100189
09/08/2020 14:07:57 - INFO: Time for epoch : 13.4274940491
09/08/2020 14:07:58 - INFO: Val results at epoch 1: Measure (HAD) AUC: 0.880064901512
09/08/2020 14:07:58 - INFO: Test results at epoch 1: Measure (HAD) AUC: 0.87885105625
09/08/2020 14:07:59 - INFO: Mini batch Iter: 0 train_loss= 2.77164
09/08/2020 14:07:59 - INFO: Mini batch Iter: 0 graph_loss= 2.77164
09/08/2020 14:07:59 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 14:07:59 - INFO: Time for Mini batch : 0.731812953949
09/08/2020 14:08:00 - INFO: Mini batch Iter: 1 train_loss= 2.75647
09/08/2020 14:08:00 - INFO: Mini batch Iter: 1 graph_loss= 2.75647
09/08/2020 14:08:00 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 14:08:00 - INFO: Time for Mini batch : 0.736371994019
09/08/2020 14:08:01 - INFO: Mini batch Iter: 2 train_loss= 2.76871
09/08/2020 14:08:01 - INFO: Mini batch Iter: 2 graph_loss= 2.76871
09/08/2020 14:08:01 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 14:08:01 - INFO: Time for Mini batch : 0.731293916702
09/08/2020 14:08:02 - INFO: Mini batch Iter: 3 train_loss= 2.77110
09/08/2020 14:08:02 - INFO: Mini batch Iter: 3 graph_loss= 2.77110
09/08/2020 14:08:02 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 14:08:02 - INFO: Time for Mini batch : 0.724533081055
09/08/2020 14:08:03 - INFO: Mini batch Iter: 4 train_loss= 2.75407
09/08/2020 14:08:03 - INFO: Mini batch Iter: 4 graph_loss= 2.75407
09/08/2020 14:08:03 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 14:08:03 - INFO: Time for Mini batch : 0.726197004318
09/08/2020 14:08:03 - INFO: Mini batch Iter: 5 train_loss= 2.77349
09/08/2020 14:08:03 - INFO: Mini batch Iter: 5 graph_loss= 2.77349
09/08/2020 14:08:03 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 14:08:03 - INFO: Time for Mini batch : 0.721924066544
09/08/2020 14:08:04 - INFO: Mini batch Iter: 6 train_loss= 2.76355
09/08/2020 14:08:04 - INFO: Mini batch Iter: 6 graph_loss= 2.76355
09/08/2020 14:08:04 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 14:08:04 - INFO: Time for Mini batch : 0.725857973099
09/08/2020 14:08:05 - INFO: Mini batch Iter: 7 train_loss= 2.75264
09/08/2020 14:08:05 - INFO: Mini batch Iter: 7 graph_loss= 2.75264
09/08/2020 14:08:05 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 14:08:05 - INFO: Time for Mini batch : 0.732475042343
09/08/2020 14:08:06 - INFO: Mini batch Iter: 8 train_loss= 2.75561
09/08/2020 14:08:06 - INFO: Mini batch Iter: 8 graph_loss= 2.75561
09/08/2020 14:08:06 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 14:08:06 - INFO: Time for Mini batch : 0.720724105835
09/08/2020 14:08:07 - INFO: Mini batch Iter: 9 train_loss= 2.75505
09/08/2020 14:08:07 - INFO: Mini batch Iter: 9 graph_loss= 2.75505
09/08/2020 14:08:07 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 14:08:07 - INFO: Time for Mini batch : 1.04144597054
09/08/2020 14:08:08 - INFO: Mini batch Iter: 10 train_loss= 2.75455
09/08/2020 14:08:08 - INFO: Mini batch Iter: 10 graph_loss= 2.75455
09/08/2020 14:08:08 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 14:08:08 - INFO: Time for Mini batch : 0.810122966766
09/08/2020 14:08:09 - INFO: Mini batch Iter: 11 train_loss= 2.77333
09/08/2020 14:08:09 - INFO: Mini batch Iter: 11 graph_loss= 2.77333
09/08/2020 14:08:09 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 14:08:09 - INFO: Time for Mini batch : 0.751370191574
09/08/2020 14:08:10 - INFO: Mini batch Iter: 12 train_loss= 2.78128
09/08/2020 14:08:10 - INFO: Mini batch Iter: 12 graph_loss= 2.78128
09/08/2020 14:08:10 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 14:08:10 - INFO: Time for Mini batch : 0.754810094833
09/08/2020 14:08:11 - INFO: Mini batch Iter: 13 train_loss= 2.77370
09/08/2020 14:08:11 - INFO: Mini batch Iter: 13 graph_loss= 2.77370
09/08/2020 14:08:11 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 14:08:11 - INFO: Time for Mini batch : 0.744763851166
