09/09/2020 08:32:28 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'256'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 3), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/09/2020 08:32:49 - INFO: # train: 774, # val: 773, # test: 2319
09/09/2020 08:32:50 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/09/2020 08:32:50 - INFO: NumExpr defaulting to 8 threads.
09/09/2020 08:32:54 - INFO: Mini batch Iter: 0 train_loss= 2.77236
09/09/2020 08:32:54 - INFO: Mini batch Iter: 0 graph_loss= 2.77236
09/09/2020 08:32:54 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 08:32:54 - INFO: Time for Mini batch : 1.21369814873
09/09/2020 08:32:54 - INFO: Mini batch Iter: 1 train_loss= 2.77234
09/09/2020 08:32:54 - INFO: Mini batch Iter: 1 graph_loss= 2.77234
09/09/2020 08:32:54 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 08:32:54 - INFO: Time for Mini batch : 0.557090997696
09/09/2020 08:32:55 - INFO: Mini batch Iter: 2 train_loss= 2.77221
09/09/2020 08:32:55 - INFO: Mini batch Iter: 2 graph_loss= 2.77221
09/09/2020 08:32:55 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 08:32:55 - INFO: Time for Mini batch : 0.549880027771
09/09/2020 08:32:56 - INFO: Mini batch Iter: 3 train_loss= 2.77230
09/09/2020 08:32:56 - INFO: Mini batch Iter: 3 graph_loss= 2.77230
09/09/2020 08:32:56 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 08:32:56 - INFO: Time for Mini batch : 0.562539100647
09/09/2020 08:32:57 - INFO: Mini batch Iter: 4 train_loss= 2.77229
09/09/2020 08:32:57 - INFO: Mini batch Iter: 4 graph_loss= 2.77229
09/09/2020 08:32:57 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 08:32:57 - INFO: Time for Mini batch : 0.552577972412
09/09/2020 08:32:58 - INFO: Mini batch Iter: 5 train_loss= 2.77213
09/09/2020 08:32:58 - INFO: Mini batch Iter: 5 graph_loss= 2.77213
09/09/2020 08:32:58 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 08:32:58 - INFO: Time for Mini batch : 0.564226865768
09/09/2020 08:32:58 - INFO: Mini batch Iter: 6 train_loss= 2.77211
09/09/2020 08:32:58 - INFO: Mini batch Iter: 6 graph_loss= 2.77211
09/09/2020 08:32:58 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/09/2020 08:32:58 - INFO: Time for Mini batch : 0.56191778183
09/09/2020 08:32:59 - INFO: Mini batch Iter: 7 train_loss= 2.77190
09/09/2020 08:32:59 - INFO: Mini batch Iter: 7 graph_loss= 2.77190
09/09/2020 08:32:59 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/09/2020 08:32:59 - INFO: Time for Mini batch : 0.557681798935
09/09/2020 08:33:00 - INFO: Mini batch Iter: 8 train_loss= 2.77195
09/09/2020 08:33:00 - INFO: Mini batch Iter: 8 graph_loss= 2.77195
09/09/2020 08:33:00 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/09/2020 08:33:00 - INFO: Time for Mini batch : 0.557359933853
09/09/2020 08:33:01 - INFO: Mini batch Iter: 9 train_loss= 2.77168
09/09/2020 08:33:01 - INFO: Mini batch Iter: 9 graph_loss= 2.77168
09/09/2020 08:33:01 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/09/2020 08:33:01 - INFO: Time for Mini batch : 0.561064004898
09/09/2020 08:33:02 - INFO: Mini batch Iter: 10 train_loss= 2.77146
09/09/2020 08:33:02 - INFO: Mini batch Iter: 10 graph_loss= 2.77146
09/09/2020 08:33:02 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/09/2020 08:33:02 - INFO: Time for Mini batch : 0.566040039062
09/09/2020 08:33:02 - INFO: Mini batch Iter: 11 train_loss= 2.77122
09/09/2020 08:33:02 - INFO: Mini batch Iter: 11 graph_loss= 2.77122
09/09/2020 08:33:02 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/09/2020 08:33:02 - INFO: Time for Mini batch : 0.546300888062
09/09/2020 08:33:02 - INFO: Time for epoch : 7.34593558311
09/09/2020 08:33:03 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.887615496486
09/09/2020 08:33:03 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.893338510209
09/09/2020 08:33:04 - INFO: Mini batch Iter: 0 train_loss= 2.77152
09/09/2020 08:33:04 - INFO: Mini batch Iter: 0 graph_loss= 2.77152
09/09/2020 08:33:04 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 08:33:04 - INFO: Time for Mini batch : 0.567302942276
09/09/2020 08:33:05 - INFO: Mini batch Iter: 1 train_loss= 2.77084
09/09/2020 08:33:05 - INFO: Mini batch Iter: 1 graph_loss= 2.77084
09/09/2020 08:33:05 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 08:33:05 - INFO: Time for Mini batch : 0.804430961609
09/09/2020 08:33:06 - INFO: Mini batch Iter: 2 train_loss= 2.77037
09/09/2020 08:33:06 - INFO: Mini batch Iter: 2 graph_loss= 2.77037
09/09/2020 08:33:06 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 08:33:06 - INFO: Time for Mini batch : 0.55519080162
09/09/2020 08:33:06 - INFO: Mini batch Iter: 3 train_loss= 2.77014
09/09/2020 08:33:06 - INFO: Mini batch Iter: 3 graph_loss= 2.77014
09/09/2020 08:33:06 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 08:33:06 - INFO: Time for Mini batch : 0.569380998611
09/09/2020 08:33:07 - INFO: Mini batch Iter: 4 train_loss= 2.76897
09/09/2020 08:33:07 - INFO: Mini batch Iter: 4 graph_loss= 2.76897
09/09/2020 08:33:07 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 08:33:07 - INFO: Time for Mini batch : 0.566973209381
09/09/2020 08:33:08 - INFO: Mini batch Iter: 5 train_loss= 2.77003
09/09/2020 08:33:08 - INFO: Mini batch Iter: 5 graph_loss= 2.77003
