09/08/2020 13:02:29 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', 3), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 9), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 13:03:02 - INFO: # train: 187, # val: 185, # test: 557
09/08/2020 13:03:04 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 13:03:04 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 13:03:09 - INFO: Mini batch Iter: 0 train_loss= 4.15862
09/08/2020 13:03:09 - INFO: Mini batch Iter: 0 graph_loss= 4.15862
09/08/2020 13:03:09 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 13:03:09 - INFO: Time for Mini batch : 2.74788999557
09/08/2020 13:03:10 - INFO: Mini batch Iter: 1 train_loss= 4.15869
09/08/2020 13:03:10 - INFO: Mini batch Iter: 1 graph_loss= 4.15869
09/08/2020 13:03:10 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 13:03:10 - INFO: Time for Mini batch : 1.02342677116
09/08/2020 13:03:11 - INFO: Mini batch Iter: 2 train_loss= 4.15827
09/08/2020 13:03:11 - INFO: Mini batch Iter: 2 graph_loss= 4.15827
09/08/2020 13:03:11 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 13:03:11 - INFO: Time for Mini batch : 0.988137960434
09/08/2020 13:03:12 - INFO: Mini batch Iter: 3 train_loss= 4.15818
09/08/2020 13:03:12 - INFO: Mini batch Iter: 3 graph_loss= 4.15818
09/08/2020 13:03:12 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 13:03:12 - INFO: Time for Mini batch : 0.967797040939
09/08/2020 13:03:14 - INFO: Mini batch Iter: 4 train_loss= 4.15863
09/08/2020 13:03:14 - INFO: Mini batch Iter: 4 graph_loss= 4.15863
09/08/2020 13:03:14 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
