09/09/2020 08:38:28 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'256'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 4), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/09/2020 08:38:54 - INFO: # train: 826, # val: 825, # test: 2476
09/09/2020 08:38:56 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/09/2020 08:38:56 - INFO: NumExpr defaulting to 8 threads.
09/09/2020 08:39:00 - INFO: Mini batch Iter: 0 train_loss= 4.15828
09/09/2020 08:39:00 - INFO: Mini batch Iter: 0 graph_loss= 4.15828
09/09/2020 08:39:00 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 08:39:00 - INFO: Time for Mini batch : 1.42341303825
09/09/2020 08:39:01 - INFO: Mini batch Iter: 1 train_loss= 4.15838
09/09/2020 08:39:01 - INFO: Mini batch Iter: 1 graph_loss= 4.15838
09/09/2020 08:39:01 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 08:39:01 - INFO: Time for Mini batch : 1.05723905563
09/09/2020 08:39:02 - INFO: Mini batch Iter: 2 train_loss= 4.15828
09/09/2020 08:39:02 - INFO: Mini batch Iter: 2 graph_loss= 4.15828
09/09/2020 08:39:02 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 08:39:02 - INFO: Time for Mini batch : 0.741374969482
09/09/2020 08:39:03 - INFO: Mini batch Iter: 3 train_loss= 4.15825
09/09/2020 08:39:03 - INFO: Mini batch Iter: 3 graph_loss= 4.15825
09/09/2020 08:39:03 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 08:39:03 - INFO: Time for Mini batch : 0.739234209061
09/09/2020 08:39:04 - INFO: Mini batch Iter: 4 train_loss= 4.15821
09/09/2020 08:39:04 - INFO: Mini batch Iter: 4 graph_loss= 4.15821
09/09/2020 08:39:04 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 08:39:04 - INFO: Time for Mini batch : 0.754796981812
09/09/2020 08:39:05 - INFO: Mini batch Iter: 5 train_loss= 4.15798
09/09/2020 08:39:05 - INFO: Mini batch Iter: 5 graph_loss= 4.15798
09/09/2020 08:39:05 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 08:39:05 - INFO: Time for Mini batch : 0.754287958145
09/09/2020 08:39:06 - INFO: Mini batch Iter: 6 train_loss= 4.15773
09/09/2020 08:39:06 - INFO: Mini batch Iter: 6 graph_loss= 4.15773
09/09/2020 08:39:06 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/09/2020 08:39:06 - INFO: Time for Mini batch : 0.747688055038
09/09/2020 08:39:07 - INFO: Mini batch Iter: 7 train_loss= 4.15728
09/09/2020 08:39:07 - INFO: Mini batch Iter: 7 graph_loss= 4.15728
09/09/2020 08:39:07 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/09/2020 08:39:07 - INFO: Time for Mini batch : 0.74807715416
09/09/2020 08:39:09 - INFO: Mini batch Iter: 8 train_loss= 4.15756
09/09/2020 08:39:09 - INFO: Mini batch Iter: 8 graph_loss= 4.15756
09/09/2020 08:39:09 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/09/2020 08:39:09 - INFO: Time for Mini batch : 1.03130698204
09/09/2020 08:39:10 - INFO: Mini batch Iter: 9 train_loss= 4.15694
09/09/2020 08:39:10 - INFO: Mini batch Iter: 9 graph_loss= 4.15694
09/09/2020 08:39:10 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/09/2020 08:39:10 - INFO: Time for Mini batch : 0.764838933945
09/09/2020 08:39:11 - INFO: Mini batch Iter: 10 train_loss= 4.15710
09/09/2020 08:39:11 - INFO: Mini batch Iter: 10 graph_loss= 4.15710
09/09/2020 08:39:11 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/09/2020 08:39:11 - INFO: Time for Mini batch : 0.763705015182
09/09/2020 08:39:11 - INFO: Mini batch Iter: 11 train_loss= 4.15679
09/09/2020 08:39:11 - INFO: Mini batch Iter: 11 graph_loss= 4.15679
09/09/2020 08:39:11 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/09/2020 08:39:11 - INFO: Time for Mini batch : 0.740092992783
09/09/2020 08:39:11 - INFO: Time for epoch : 10.259676218
09/09/2020 08:39:12 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.876066850321
09/09/2020 08:39:12 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.87708365413
09/09/2020 08:39:13 - INFO: Mini batch Iter: 0 train_loss= 4.15545
09/09/2020 08:39:13 - INFO: Mini batch Iter: 0 graph_loss= 4.15545
09/09/2020 08:39:13 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 08:39:13 - INFO: Time for Mini batch : 0.762552022934
09/09/2020 08:39:14 - INFO: Mini batch Iter: 1 train_loss= 4.15437
09/09/2020 08:39:14 - INFO: Mini batch Iter: 1 graph_loss= 4.15437
09/09/2020 08:39:14 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 08:39:14 - INFO: Time for Mini batch : 0.744522094727
09/09/2020 08:39:16 - INFO: Mini batch Iter: 2 train_loss= 4.15306
09/09/2020 08:39:16 - INFO: Mini batch Iter: 2 graph_loss= 4.15306
09/09/2020 08:39:16 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 08:39:16 - INFO: Time for Mini batch : 0.761791229248
09/09/2020 08:39:17 - INFO: Mini batch Iter: 3 train_loss= 4.15412
09/09/2020 08:39:17 - INFO: Mini batch Iter: 3 graph_loss= 4.15412
09/09/2020 08:39:17 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
