09/08/2020 11:34:36 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', 2), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 6), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 11:35:04 - INFO: # train: 1222, # val: 1220, # test: 3662
09/08/2020 11:35:06 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 11:35:06 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 11:35:11 - INFO: Mini batch Iter: 0 train_loss= 2.77229
09/08/2020 11:35:11 - INFO: Mini batch Iter: 0 graph_loss= 2.77229
09/08/2020 11:35:11 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 11:35:11 - INFO: Time for Mini batch : 1.92748689651
09/08/2020 11:35:11 - INFO: Mini batch Iter: 1 train_loss= 2.77225
09/08/2020 11:35:11 - INFO: Mini batch Iter: 1 graph_loss= 2.77225
09/08/2020 11:35:11 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 11:35:11 - INFO: Time for Mini batch : 0.743601083755
09/08/2020 11:35:12 - INFO: Mini batch Iter: 2 train_loss= 2.77221
09/08/2020 11:35:12 - INFO: Mini batch Iter: 2 graph_loss= 2.77221
09/08/2020 11:35:12 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 11:35:12 - INFO: Time for Mini batch : 0.771628141403
09/08/2020 11:35:13 - INFO: Mini batch Iter: 3 train_loss= 2.77219
09/08/2020 11:35:13 - INFO: Mini batch Iter: 3 graph_loss= 2.77219
09/08/2020 11:35:13 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 11:35:13 - INFO: Time for Mini batch : 0.752730131149
09/08/2020 11:35:14 - INFO: Mini batch Iter: 4 train_loss= 2.77204
09/08/2020 11:35:14 - INFO: Mini batch Iter: 4 graph_loss= 2.77204
09/08/2020 11:35:14 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 11:35:14 - INFO: Time for Mini batch : 0.758514165878
09/08/2020 11:35:15 - INFO: Mini batch Iter: 5 train_loss= 2.77218
09/08/2020 11:35:15 - INFO: Mini batch Iter: 5 graph_loss= 2.77218
09/08/2020 11:35:15 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 11:35:15 - INFO: Time for Mini batch : 1.05528998375
09/08/2020 11:35:16 - INFO: Mini batch Iter: 6 train_loss= 2.77228
09/08/2020 11:35:16 - INFO: Mini batch Iter: 6 graph_loss= 2.77228
09/08/2020 11:35:16 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 11:35:16 - INFO: Time for Mini batch : 0.736502885818
09/08/2020 11:35:17 - INFO: Mini batch Iter: 7 train_loss= 2.77168
09/08/2020 11:35:17 - INFO: Mini batch Iter: 7 graph_loss= 2.77168
09/08/2020 11:35:17 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 11:35:17 - INFO: Time for Mini batch : 0.751401185989
09/08/2020 11:35:17 - INFO: Mini batch Iter: 8 train_loss= 2.77194
09/08/2020 11:35:17 - INFO: Mini batch Iter: 8 graph_loss= 2.77194
09/08/2020 11:35:17 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 11:35:17 - INFO: Time for Mini batch : 0.741139173508
09/08/2020 11:35:18 - INFO: Mini batch Iter: 9 train_loss= 2.77235
09/08/2020 11:35:18 - INFO: Mini batch Iter: 9 graph_loss= 2.77235
09/08/2020 11:35:18 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 11:35:18 - INFO: Time for Mini batch : 0.746297121048
09/08/2020 11:35:19 - INFO: Mini batch Iter: 10 train_loss= 2.77122
09/08/2020 11:35:19 - INFO: Mini batch Iter: 10 graph_loss= 2.77122
09/08/2020 11:35:19 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 11:35:19 - INFO: Time for Mini batch : 0.747477054596
09/08/2020 11:35:20 - INFO: Mini batch Iter: 11 train_loss= 2.77099
09/08/2020 11:35:20 - INFO: Mini batch Iter: 11 graph_loss= 2.77099
09/08/2020 11:35:20 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 11:35:20 - INFO: Time for Mini batch : 0.743438005447
09/08/2020 11:35:21 - INFO: Mini batch Iter: 12 train_loss= 2.77216
09/08/2020 11:35:21 - INFO: Mini batch Iter: 12 graph_loss= 2.77216
09/08/2020 11:35:21 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 11:35:21 - INFO: Time for Mini batch : 0.742084026337
