09/04/2020 09:28:05 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 4), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2aa49497-f82d-4fdf-baa5-de21820cf4da.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/04/2020 09:29:45 - INFO: # train: 1684, # val: 1683, # test: 5050
09/04/2020 09:29:47 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/04/2020 09:29:47 - INFO: NumExpr defaulting to 8 threads.
09/04/2020 09:29:53 - INFO: Mini batch Iter: 0 train_loss= 4.15844
09/04/2020 09:29:53 - INFO: Mini batch Iter: 0 graph_loss= 4.15844
09/04/2020 09:29:53 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/04/2020 09:29:53 - INFO: Time for Mini batch : 2.1819601059
09/04/2020 09:29:54 - INFO: Mini batch Iter: 1 train_loss= 4.15876
09/04/2020 09:29:54 - INFO: Mini batch Iter: 1 graph_loss= 4.15876
09/04/2020 09:29:54 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/04/2020 09:29:54 - INFO: Time for Mini batch : 0.952458143234
09/04/2020 09:29:55 - INFO: Mini batch Iter: 2 train_loss= 4.15851
09/04/2020 09:29:55 - INFO: Mini batch Iter: 2 graph_loss= 4.15851
09/04/2020 09:29:55 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/04/2020 09:29:55 - INFO: Time for Mini batch : 0.973134040833
09/04/2020 09:29:56 - INFO: Mini batch Iter: 3 train_loss= 4.15820
09/04/2020 09:29:56 - INFO: Mini batch Iter: 3 graph_loss= 4.15820
09/04/2020 09:29:56 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/04/2020 09:29:56 - INFO: Time for Mini batch : 0.949678182602
09/04/2020 09:29:57 - INFO: Mini batch Iter: 4 train_loss= 4.15827
09/04/2020 09:29:57 - INFO: Mini batch Iter: 4 graph_loss= 4.15827
09/04/2020 09:29:57 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/04/2020 09:29:57 - INFO: Time for Mini batch : 0.954560041428
09/04/2020 09:29:58 - INFO: Mini batch Iter: 5 train_loss= 4.15815
09/04/2020 09:29:58 - INFO: Mini batch Iter: 5 graph_loss= 4.15815
09/04/2020 09:29:58 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/04/2020 09:29:58 - INFO: Time for Mini batch : 0.954498052597
09/04/2020 09:29:59 - INFO: Mini batch Iter: 6 train_loss= 4.15825
09/04/2020 09:29:59 - INFO: Mini batch Iter: 6 graph_loss= 4.15825
09/04/2020 09:29:59 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/04/2020 09:29:59 - INFO: Time for Mini batch : 0.954213142395
09/04/2020 09:30:01 - INFO: Mini batch Iter: 7 train_loss= 4.15784
09/04/2020 09:30:01 - INFO: Mini batch Iter: 7 graph_loss= 4.15784
09/04/2020 09:30:01 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/04/2020 09:30:01 - INFO: Time for Mini batch : 0.956583976746
09/04/2020 09:30:02 - INFO: Mini batch Iter: 8 train_loss= 4.15842
09/04/2020 09:30:02 - INFO: Mini batch Iter: 8 graph_loss= 4.15842
