09/09/2020 09:21:02 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'256'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 8), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/09/2020 09:21:47 - INFO: # train: 708, # val: 706, # test: 2120
09/09/2020 09:21:49 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/09/2020 09:21:49 - INFO: NumExpr defaulting to 8 threads.
09/09/2020 09:21:57 - INFO: Mini batch Iter: 0 train_loss= 9.70109
09/09/2020 09:21:57 - INFO: Mini batch Iter: 0 graph_loss= 9.70109
09/09/2020 09:21:57 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 09:21:57 - INFO: Time for Mini batch : 2.51743507385
09/09/2020 09:21:59 - INFO: Mini batch Iter: 1 train_loss= 9.70134
09/09/2020 09:21:59 - INFO: Mini batch Iter: 1 graph_loss= 9.70134
09/09/2020 09:21:59 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 09:21:59 - INFO: Time for Mini batch : 1.48653292656
09/09/2020 09:22:02 - INFO: Mini batch Iter: 2 train_loss= 9.70093
09/09/2020 09:22:02 - INFO: Mini batch Iter: 2 graph_loss= 9.70093
09/09/2020 09:22:02 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 09:22:02 - INFO: Time for Mini batch : 1.95190000534
09/09/2020 09:22:04 - INFO: Mini batch Iter: 3 train_loss= 9.70091
09/09/2020 09:22:04 - INFO: Mini batch Iter: 3 graph_loss= 9.70091
09/09/2020 09:22:04 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 09:22:04 - INFO: Time for Mini batch : 1.48124599457
09/09/2020 09:22:06 - INFO: Mini batch Iter: 4 train_loss= 9.70043
09/09/2020 09:22:06 - INFO: Mini batch Iter: 4 graph_loss= 9.70043
09/09/2020 09:22:06 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 09:22:06 - INFO: Time for Mini batch : 1.47235608101
09/09/2020 09:22:08 - INFO: Mini batch Iter: 5 train_loss= 9.69982
09/09/2020 09:22:08 - INFO: Mini batch Iter: 5 graph_loss= 9.69982
09/09/2020 09:22:08 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 09:22:08 - INFO: Time for Mini batch : 1.48272705078
09/09/2020 09:22:10 - INFO: Mini batch Iter: 6 train_loss= 9.69942
09/09/2020 09:22:10 - INFO: Mini batch Iter: 6 graph_loss= 9.69942
09/09/2020 09:22:10 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/09/2020 09:22:10 - INFO: Time for Mini batch : 1.92261695862
09/09/2020 09:22:12 - INFO: Mini batch Iter: 7 train_loss= 9.69815
09/09/2020 09:22:12 - INFO: Mini batch Iter: 7 graph_loss= 9.69815
09/09/2020 09:22:12 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/09/2020 09:22:12 - INFO: Time for Mini batch : 1.48519206047
09/09/2020 09:22:14 - INFO: Mini batch Iter: 8 train_loss= 9.69814
09/09/2020 09:22:14 - INFO: Mini batch Iter: 8 graph_loss= 9.69814
09/09/2020 09:22:14 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/09/2020 09:22:14 - INFO: Time for Mini batch : 1.47045993805
09/09/2020 09:22:16 - INFO: Mini batch Iter: 9 train_loss= 9.69725
09/09/2020 09:22:16 - INFO: Mini batch Iter: 9 graph_loss= 9.69725
09/09/2020 09:22:16 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/09/2020 09:22:16 - INFO: Time for Mini batch : 1.49602603912
09/09/2020 09:22:18 - INFO: Mini batch Iter: 10 train_loss= 9.69601
09/09/2020 09:22:18 - INFO: Mini batch Iter: 10 graph_loss= 9.69601
09/09/2020 09:22:18 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/09/2020 09:22:18 - INFO: Time for Mini batch : 1.49526500702
09/09/2020 09:22:20 - INFO: Mini batch Iter: 11 train_loss= 9.69457
09/09/2020 09:22:20 - INFO: Mini batch Iter: 11 graph_loss= 9.69457
09/09/2020 09:22:20 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/09/2020 09:22:20 - INFO: Time for Mini batch : 1.86260890961
09/09/2020 09:22:20 - INFO: Time for epoch : 20.1164216995
09/09/2020 09:22:21 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.859851615854
09/09/2020 09:22:21 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.847214311143
09/09/2020 09:22:23 - INFO: Mini batch Iter: 0 train_loss= 9.69193
09/09/2020 09:22:23 - INFO: Mini batch Iter: 0 graph_loss= 9.69193
09/09/2020 09:22:23 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 09:22:23 - INFO: Time for Mini batch : 1.49534201622
09/09/2020 09:22:25 - INFO: Mini batch Iter: 1 train_loss= 9.69055
09/09/2020 09:22:25 - INFO: Mini batch Iter: 1 graph_loss= 9.69055
