09/09/2020 09:36:19 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'256'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 9), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/09/2020 09:37:09 - INFO: # train: 723, # val: 721, # test: 2165
09/09/2020 09:37:11 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/09/2020 09:37:11 - INFO: NumExpr defaulting to 8 threads.
09/09/2020 09:37:20 - INFO: Mini batch Iter: 0 train_loss= 11.08667
09/09/2020 09:37:20 - INFO: Mini batch Iter: 0 graph_loss= 11.08667
09/09/2020 09:37:20 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 09:37:20 - INFO: Time for Mini batch : 3.10026502609
09/09/2020 09:37:23 - INFO: Mini batch Iter: 1 train_loss= 11.08706
09/09/2020 09:37:23 - INFO: Mini batch Iter: 1 graph_loss= 11.08706
09/09/2020 09:37:23 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 09:37:23 - INFO: Time for Mini batch : 1.6918900013
09/09/2020 09:37:25 - INFO: Mini batch Iter: 2 train_loss= 11.08628
09/09/2020 09:37:25 - INFO: Mini batch Iter: 2 graph_loss= 11.08628
09/09/2020 09:37:25 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 09:37:25 - INFO: Time for Mini batch : 2.22648310661
09/09/2020 09:37:28 - INFO: Mini batch Iter: 3 train_loss= 11.08632
09/09/2020 09:37:28 - INFO: Mini batch Iter: 3 graph_loss= 11.08632
09/09/2020 09:37:28 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 09:37:28 - INFO: Time for Mini batch : 1.6817650795
09/09/2020 09:37:30 - INFO: Mini batch Iter: 4 train_loss= 11.08591
09/09/2020 09:37:30 - INFO: Mini batch Iter: 4 graph_loss= 11.08591
09/09/2020 09:37:30 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 09:37:30 - INFO: Time for Mini batch : 1.7095489502
09/09/2020 09:37:32 - INFO: Mini batch Iter: 5 train_loss= 11.08538
09/09/2020 09:37:32 - INFO: Mini batch Iter: 5 graph_loss= 11.08538
09/09/2020 09:37:32 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 09:37:32 - INFO: Time for Mini batch : 1.72260308266
09/09/2020 09:37:35 - INFO: Mini batch Iter: 6 train_loss= 11.08485
09/09/2020 09:37:35 - INFO: Mini batch Iter: 6 graph_loss= 11.08485
09/09/2020 09:37:35 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/09/2020 09:37:35 - INFO: Time for Mini batch : 2.25138902664
09/09/2020 09:37:37 - INFO: Mini batch Iter: 7 train_loss= 11.08359
09/09/2020 09:37:37 - INFO: Mini batch Iter: 7 graph_loss= 11.08359
09/09/2020 09:37:37 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/09/2020 09:37:37 - INFO: Time for Mini batch : 1.72788691521
09/09/2020 09:37:39 - INFO: Mini batch Iter: 8 train_loss= 11.08308
09/09/2020 09:37:39 - INFO: Mini batch Iter: 8 graph_loss= 11.08308
09/09/2020 09:37:39 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/09/2020 09:37:39 - INFO: Time for Mini batch : 1.70864892006
09/09/2020 09:37:42 - INFO: Mini batch Iter: 9 train_loss= 11.08223
09/09/2020 09:37:42 - INFO: Mini batch Iter: 9 graph_loss= 11.08223
09/09/2020 09:37:42 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/09/2020 09:37:42 - INFO: Time for Mini batch : 1.74350190163
09/09/2020 09:37:44 - INFO: Mini batch Iter: 10 train_loss= 11.08086
09/09/2020 09:37:44 - INFO: Mini batch Iter: 10 graph_loss= 11.08086
09/09/2020 09:37:44 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/09/2020 09:37:44 - INFO: Time for Mini batch : 2.238478899
09/09/2020 09:37:46 - INFO: Mini batch Iter: 11 train_loss= 11.08124
09/09/2020 09:37:46 - INFO: Mini batch Iter: 11 graph_loss= 11.08124
09/09/2020 09:37:46 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/09/2020 09:37:46 - INFO: Time for Mini batch : 1.69928622246
09/09/2020 09:37:46 - INFO: Time for epoch : 23.4936401844
09/09/2020 09:37:47 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.850313845964
09/09/2020 09:37:47 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.832924811589
09/09/2020 09:37:50 - INFO: Mini batch Iter: 0 train_loss= 11.07770
09/09/2020 09:37:50 - INFO: Mini batch Iter: 0 graph_loss= 11.07770
09/09/2020 09:37:50 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/09/2020 09:37:50 - INFO: Time for Mini batch : 1.73126292229
09/09/2020 09:37:52 - INFO: Mini batch Iter: 1 train_loss= 11.07811
09/09/2020 09:37:52 - INFO: Mini batch Iter: 1 graph_loss= 11.07811
09/09/2020 09:37:52 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/09/2020 09:37:52 - INFO: Time for Mini batch : 1.73544001579
09/09/2020 09:37:55 - INFO: Mini batch Iter: 2 train_loss= 11.07526
09/09/2020 09:37:55 - INFO: Mini batch Iter: 2 graph_loss= 11.07526
09/09/2020 09:37:55 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/09/2020 09:37:55 - INFO: Time for Mini batch : 2.30970907211
09/09/2020 09:37:57 - INFO: Mini batch Iter: 3 train_loss= 11.07500
09/09/2020 09:37:57 - INFO: Mini batch Iter: 3 graph_loss= 11.07500
09/09/2020 09:37:57 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/09/2020 09:37:57 - INFO: Time for Mini batch : 1.72653603554
09/09/2020 09:37:59 - INFO: Mini batch Iter: 4 train_loss= 11.06821
09/09/2020 09:37:59 - INFO: Mini batch Iter: 4 graph_loss= 11.06821
09/09/2020 09:37:59 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/09/2020 09:37:59 - INFO: Time for Mini batch : 1.7254140377
09/09/2020 09:38:01 - INFO: Mini batch Iter: 5 train_loss= 11.06755
09/09/2020 09:38:01 - INFO: Mini batch Iter: 5 graph_loss= 11.06755
09/09/2020 09:38:01 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/09/2020 09:38:01 - INFO: Time for Mini batch : 1.73192882538
09/09/2020 09:38:04 - INFO: Mini batch Iter: 6 train_loss= 11.06610
09/09/2020 09:38:04 - INFO: Mini batch Iter: 6 graph_loss= 11.06610
